StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent2_1,Consent2_2,Consent2_3,Eligibility2,Eligibility3,TestTrat,C_Min+58,C_Min+58_3_TEXT,T1_Min+58Slider,T1_Min+58Slider_6_TEXT,T2_Min+SB,T2_Min+SB_3_TEXT,T3_Min+SBSlider,T3_Min+SBSlider_6_TEXT,S1_1,ITP246_1,ITP246_2,ITP201,ITP180,ITP170,ITP165,ITP175,ITP190,ITP195,ITP185,ITP223,ITP212,ITP206,ITP217,ITP234,ITP228,ITP240,ITP296,ITP323,ITP309,ITP316,ITP303,ITP336,ITP343,ITP329,ITP270,ITP258,ITP252,ITP264,ITP283,ITP277,ITP290,FL1,FL2,FL3,DebtAversion1_1,DebtAversion1_2,DebtAversion1_3,Demographics1,Free1,ticket,s,g,balance,min,testing,sliderValue,sliderCount1,sliderCount2,sliderCount3,sliderCount4,sliderCount5,sliderCount6,sliderCount7,sliderCount8,sliderCount9,condition
2024-01-29 13:52:48,2024-01-29 14:01:09,IP Address,184.53.48.73,100,501,True,2024-01-29 14:01:11,R_1KYG2Ypbmq5Uv2x,,,,,37.751,-97.822,anonymous,EN,Yes,Yes,Yes,I used a single credit card,"More than a month ago, but less than 6 months",,,,Statement balance,,,,,,Extremely confident,In 12 months,,In 12 months,Today,,,,Today,Today,,,,,,,,,,,,,,,,,,,,,,,,Don’t know,Exactly the same as today,False,Strongly disagree,Strongly disagree,Strongly agree,Bachelor's degree,If it was enough of a benefit enough of an increase that I couldn't make it easily in interest on that amount on its own,bd75729c60220828_974c89b6d4f93819_2a68b7f49813bdc4_ffce05592e2337f06f44d10e7f117e14,2,6,1678,34,off,1678,1,1,1,1,1,1,1,1,1,treat1
2024-01-29 14:59:39,2024-01-29 15:04:45,IP Address,67.243.7.152,100,305,True,2024-01-29 15:04:46,R_5qgaF7pG26fnT88,,,,,41.471,-74.0679,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,Other amount ($),1678,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,Don’t know,Don’t know,Don’t know,Strongly disagree,Strongly disagree,Strongly agree,High school graduate,"I always pay off the whole amount at time of payment ",2fc5b4dd7cd862f5_974c89b6d4f93819_2a68b7f49813bdc4_7eb0bc188b048e3d216bbea9b8d3bb40,2,6,1678,34,off,58,0,0,0,0,0,0,0,0,0,treat1
2024-01-29 15:21:13,2024-01-29 15:24:36,IP Address,100.36.81.40,100,203,True,2024-01-29 15:24:36,R_5eMENn0KfAKlQ53,,,,,39.1063,-76.866,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,,,Other amount ($),200,Extremely confident,In 12 months,,In 12 months,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Somewhat agree,Somewhat disagree,Neither agree nor disagree,"Advanced degree (Master's degree, professional degree, or doctoral degree)",personal experience,1af75400f14f2699_974c89b6d4f93819_2a68b7f49813bdc4_ed848cb000e7ecb5f3d03176354ba3eb,2,6,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-29 14:26:27,2024-01-29 15:49:11,IP Address,204.60.9.10,100,4963,True,2024-01-29 15:49:12,R_5F35tV5y9Fg7bqp,,,,,30.1746,-97.8203,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,Statement balance,,,,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,False,Somewhat disagree,Somewhat agree,Agree,Bachelor's degree,,216d50a639d342ab_974c89b6d4f93819_60abfdf2cdd04109_a4414ee2b5b99bf59e2ce34bc1597de5,2,12,1678,34,off,,,,,,,,,,,control
2024-01-29 15:49:08,2024-01-29 15:56:53,IP Address,75.221.59.169,100,465,True,2024-01-29 15:56:54,R_7K45KVuQfg7mpDj,,,,,33.4475,-112.0866,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Other amount ($),1678,,,,,,,Extremely confident,In 12 months,,In 12 months,Today,,,,In 12 months,,Today,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Disagree,Disagree,Agree,Some college but no degree,"I only spend what I can pay off.  I use my cards for the rewards, not a place to hold money.",f189a7fd16b1d446_974c89b6d4f93819_60abfdf2cdd04109_2404db46ad146ba3e5ef50a4dfad261c,1,6,1678,34,off,,,,,,,,,,,control
2024-01-23 07:35:57,2024-01-23 07:36:47,IP Address,98.176.106.36,16,50,False,2024-01-30 07:36:48,R_3fw1mG4lMAbr929,,,,,,,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51d66a0632fd03d9_974c89b6d4f93819_2a68b7f49813bdc4_643969ff7c0493815865d4af7698f43d,2,1,1678,34,off,,,,,,,,,,,treat2
2024-01-23 11:50:55,2024-01-23 11:53:37,IP Address,64.246.112.185,60,161,False,2024-01-30 11:53:41,R_5QyeZHg9eDmM2Ln,,,,,,,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,Other amount ($),50,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,,,,,,,,,,,,,,,,,,,,,,,4d7692a509d1b5f8_974c89b6d4f93819_60abfdf2cdd04109_b80c5b9bc6db627e9887d3ecba784789,2,6,1678,34,off,51,3,5,1,1,1,1,1,1,1,treat3
2024-01-23 12:12:27,2024-01-23 12:16:10,IP Address,66.227.226.123,25,222,False,2024-01-30 12:16:17,R_6UTs2TExT8OZnUt,,,,,,,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,Statement balance,,,,,,,,Very confident,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6c6f53225b27bff_974c89b6d4f93819_60abfdf2cdd04109_5494d9cd9df8e01128619631767a29b6,2,6,1678,34,off,,,,,,,,,,,control
2024-01-23 12:23:56,2024-01-23 12:26:28,IP Address,76.208.38.239,16,151,False,2024-01-30 12:26:32,R_61uUzkpPIjsQsCy,,,,,,,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c30796bd60cc067c_974c89b6d4f93819_60abfdf2cdd04109_1d19c70b102044c57ef70651d5c35fdc,2,1,1678,34,off,58,0,0,0,0,0,0,0,0,0,treat1
2024-01-30 12:39:45,2024-01-30 12:47:51,IP Address,172.56.104.249,100,485,True,2024-01-30 12:47:52,R_1V3Gy9a8dqSJ16h,,,,,47.8534,-122.2438,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Other amount ($),50,,,,,,,Very confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,False,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Some college but no degree,"I know that paying more than the minimum pays debt of faster. But I didn't want to commit to a higher amount without knowing future budget abilities. ",c48630baf8197d6c_974c89b6d4f93819_60abfdf2cdd04109_e5838ca6312a83214b4e30c673d98a6e,2,6,1678,34,off,,,,,,,,,,,control
2024-01-30 12:43:01,2024-01-30 12:48:11,IP Address,71.210.159.240,100,309,True,2024-01-30 12:48:12,R_3savQTQKisL3631,,,,,36.3544,-78.1602,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,Statement balance,,,,Extremely unconfident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,Today,Today,,,,,,,,,,,,More than $102,Less than today,Don’t know,Strongly disagree,Strongly disagree,Strongly agree,High school graduate,,3d8dbd393c9914ad_974c89b6d4f93819_d66adf443235296f_3084614622ac0158c40318c68e3cbff0,2,8,1678,34,off,,,,,,,,,,,treat2
2024-01-30 12:46:32,2024-01-30 12:49:27,IP Address,98.97.6.34,100,174,True,2024-01-30 12:49:27,R_6ve2rEhoYsCaC8E,,,,,41.8874,-87.6318,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Other amount ($),200.00,,,,,,,Confident,In 12 months,,Today,,,,,,,,Today,,,,In 12 months,Today,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Disagree,Neither agree nor disagree,Somewhat agree,Bachelor's degree,what I can afford,da4a2ff2cf20ada8_974c89b6d4f93819_60abfdf2cdd04109_1feb2797fce2d4569c454b94d712aae6,2,5,1678,34,off,,,,,,,,,,,control
2024-01-30 12:44:30,2024-01-30 12:49:58,IP Address,96.237.181.89,100,327,True,2024-01-30 12:49:58,R_5ne5l9hcroY0yad,,,,,42.5781,-71.805,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,Statement balance,,,,Extremely confident,In 12 months,,In 12 months,In 12 months,In 12 months,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,False,Strongly disagree,Strongly disagree,Strongly agree,High school graduate,I always pay it in full each month,fbbb866dd988650c_974c89b6d4f93819_60abfdf2cdd04109_606ea5b18358aa4645f7a12409da3715,2,4,1678,34,off,,,,,,,,,,,treat2
2024-01-23 12:23:51,2024-01-23 12:53:34,IP Address,172.59.187.215,95,1782,False,2024-01-30 12:53:38,R_5i066aOHJgeVyJX,,,,,,,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,Other amount ($),100,,,,,Very confident,Today,,,,,,,,,,,,,,,,,Today,Don't know / Refuse to answer,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Somewhat disagree,Disagree,Neither agree nor disagree,,,387f51343729b3fa_974c89b6d4f93819_60abfdf2cdd04109_604517b188c23b847e402285e5d75569,1,3,1678,34,off,1678,1,1,1,1,1,1,1,1,1,treat1
2024-01-30 12:50:06,2024-01-30 12:54:01,IP Address,170.218.219.23,100,234,True,2024-01-30 12:54:02,R_3Qy6Vfl4JvzwBZb,,,,,41.6868,-81.3399,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,Don’t know,Less than today,Don’t know,Strongly disagree,Strongly disagree,Strongly agree,High school graduate,"For one, I might be dead in 12 months so I decided to take the money.  In paying off the balance, I might need that additional money down the line so get one bill out of the way.",cd67d8d9a3f080b5_974c89b6d4f93819_cc06d385ff9420b5_f18942a7c2e3b475543f700fcc453b6c,2,7,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-30 12:50:21,2024-01-30 13:02:41,IP Address,104.28.32.96,100,739,True,2024-01-30 13:02:41,R_5BeuDSjAbt0j1sS,,,,,37.751,-97.822,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,Statement balance,,,,,,Very unconfident,In 12 months,,In 12 months,In 12 months,In 12 months,Today,,,,,,,,,,,,,,,,,,,,,,,,,,,Exactly $102,Less than today,Don’t know,Strongly disagree,Strongly disagree,Somewhat agree,Some college but no degree,What I had saved.,1fbc5b4fa14a2288_974c89b6d4f93819_60abfdf2cdd04109_f772a55733104f987d93e2d799c9e5b6,2,4,1678,34,off,1644,1,1,1,1,3,3,3,1,1,treat1
2024-01-30 13:03:51,2024-01-30 13:09:04,IP Address,174.199.164.41,100,313,True,2024-01-30 13:09:05,R_1PzNSfG1sgEADoR,,,,,32.3886,-86.1691,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,Other amount ($),78.00,,,,,Confident,In 12 months,,In 12 months,Today,,,,Today,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Somewhat agree,Somewhat agree,Somewhat disagree,Bachelor's degree,How much I can afford,75ccdc19aa42a008_974c89b6d4f93819_fa0c0ac7304600b3_aa4334e6899b54734fe0cf3b87d57d99,2,7,1678,34,off,78,6,4,4,2,0,0,0,0,0,treat1
2024-01-30 13:02:17,2024-01-30 13:10:21,IP Address,108.11.11.12,100,484,True,2024-01-30 13:10:22,R_6mCWm0ghZL0MWh3,,,,,39.4494,-74.7307,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,In 12 months,,In 12 months,Today,,,,Today,Today,,,,,,,,,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Somewhat agree,Somewhat disagree,Strongly agree,High school graduate,I always pay the entire card off monthly. I do not like debt,3056682c5c2299d3_974c89b6d4f93819_60abfdf2cdd04109_fddc258d814b2a4eda49f4c271430293,2,6,1678,34,off,1678,4,4,4,4,4,4,4,2,2,treat3
2024-01-30 13:05:45,2024-01-30 13:10:46,IP Address,172.59.214.130,100,300,True,2024-01-30 13:10:46,R_3ZJhROvYnUNV7Ch,,,,,40.7597,-74.1836,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Other amount ($),50,,,,,,,Confident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,Today,Today,,,,,,,,,,,,More than $102,Less than today,False,Somewhat disagree,Somewhat agree,Agree,Some college but no degree,Total amount owed and how many payments I have to make.,5337599ba924d8d3_974c89b6d4f93819_60abfdf2cdd04109_5381801ca09a7d80566c215936381512,1,3,1678,34,off,,,,,,,,,,,control
2024-01-30 13:05:58,2024-01-30 13:11:52,IP Address,172.56.120.136,100,353,True,2024-01-30 13:11:52,R_1fjGaFrRbFY4uhj,,,,,34.195,-118.445,anonymous,EN,Yes,Yes,Yes,I used a single credit card,"More than a month ago, but less than 6 months",,Other amount ($),58,,,,,,,Confident,Don't know / Refuse to answer,Today,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,Don’t know,Disagree,Disagree,Neither agree nor disagree,Bachelor's degree,"The savings overall if making slightly more than the minimum required payment. ",9caa476969bf8d04_974c89b6d4f93819_60abfdf2cdd04109_0cd5414582bfcae6833a2ce670b33a65,2,6,1678,34,off,,,,,,,,,,,control
2024-01-30 13:25:36,2024-01-30 13:26:15,IP Address,207.140.193.22,100,38,True,2024-01-30 13:26:16,R_70WQk7SHfmg1ZFD,,,,,29.4365,-96.9171,anonymous,EN,Yes,Yes,Yes,I do not have and have not used a credit card,More than a year ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856d308486fd42c5_974c89b6d4f93819_60abfdf2cdd04109_261ba24b126231bfde56512c867fc700,2,10,1678,34,off,,,,,,,,,,,
2024-01-30 13:24:13,2024-01-30 13:33:50,IP Address,162.227.45.240,100,577,True,2024-01-30 13:33:51,R_57m6uZvtctI9a95,,,,,35.4971,-97.733,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,Other amount ($),75.00,Very confident,In 12 months,,In 12 months,In 12 months,Today,,Today,,,,,,,,,,,,,,,,,,,,,,,,,,Less than $102,Exactly the same as today,Don’t know,Strongly disagree,Somewhat disagree,Somewhat disagree,Some college but no degree,Monies,2f61c56d9387f920_974c89b6d4f93819_60abfdf2cdd04109_447af34a21929a45051f343f95320797,1,9,1678,34,off,876,0,0,0,0,2,1,1,1,1,treat3
2024-01-30 13:29:36,2024-01-30 13:35:06,IP Address,172.56.96.218,100,330,True,2024-01-30 13:35:07,R_6f283v0MyfmT00V,,,,,27.9929,-82.403,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,Other amount ($),70,,,Confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,Don’t know,Disagree,Somewhat disagree,Somewhat agree,Some college but no degree,I took into consideration how much I have available right now in my actual bank account and how much I would pay if my bill was what was given to me in the question. I always tend to pay more than the minimum,4722cf756fb1095d_974c89b6d4f93819_60abfdf2cdd04109_25196f2f9e145409c64b797a199acf97,2,7,1678,34,off,,,,,,,,,,,treat2
2024-01-30 13:40:30,2024-01-30 13:45:18,IP Address,71.222.13.94,100,288,True,2024-01-30 13:45:19,R_6ci73ZzgasU4kJS,,,,,36.1472,-115.1175,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,Minimum payment,,,,,,Confident,In 12 months,,Today,,,,,,,,Today,,,,Today,,Today,,,,,,,,,,,,,,,,More than $102,More than today,Don’t know,Strongly disagree,Neither agree nor disagree,Somewhat agree,Bachelor's degree,,6d96364cd4f94136_974c89b6d4f93819_2aa0a9f6ba1a4da2_56ebc908d62dc4cc4e09f5412de35ee3,1,4,1678,34,off,58,0,0,0,0,0,0,0,0,0,treat1
2024-01-30 13:30:13,2024-01-30 13:48:48,IP Address,67.249.111.237,100,1114,True,2024-01-30 13:48:49,R_3EiqAYkxv3RknaG,,,,,43.0699,-76.1144,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,Other amount ($),50,,,,,,,Confident,Don't know / Refuse to answer,In 12 months,Today,,,,,,,,Today,,,,Today,,In 12 months,,,,,,,,,,,,,,,,More than $102,Less than today,Don’t know,Somewhat disagree,Disagree,Somewhat disagree,Some college but no degree,"Just the amount and the percent in the hypothetical cases ",0404d02a9c36bd7d_974c89b6d4f93819_60abfdf2cdd04109_9e881ff1dc83a41e55570716c4849ccb,2,4,1678,34,off,,,,,,,,,,,control
2024-01-30 14:02:23,2024-01-30 14:05:12,IP Address,97.140.25.66,100,169,True,2024-01-30 14:05:13,R_6rUyUwmpkdx7NgS,,,,,35.1293,-80.864,anonymous,EN,Yes,Yes,Yes,I do not have and have not used a credit card,I do not have or do not use a credit card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8453dfff7390378d_974c89b6d4f93819_60abfdf2cdd04109_a4d3bd705b9b9aad80a77c6517b4a366,2,3,1678,34,off,,,,,,,,,,,
2024-01-30 14:11:58,2024-01-30 14:16:42,IP Address,134.173.119.186,100,284,True,2024-01-30 14:16:43,R_3Mxl04Ot8ar44Cr,,,,,34.1091,-117.7126,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,Other amount ($),300,,,,,Confident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,In 12 months,,In 12 months,,,,,,,,,,,More than $102,Exactly the same as today,Don’t know,Somewhat disagree,Somewhat agree,Agree,"Advanced degree (Master's degree, professional degree, or doctoral degree)","How much I currently have in my bank account/how much I would be able to afford based on my income. ",db473b2982746dcf_974c89b6d4f93819_60abfdf2cdd04109_a872d10763055124206f3ddfba47a0e6,2,8,1678,34,off,300,1,2,2,2,2,0,0,0,0,treat1
2024-01-30 14:12:11,2024-01-30 14:17:13,IP Address,73.232.1.232,100,301,True,2024-01-30 14:17:14,R_1zCpleK8k32pqpk,,,,,29.4203,-95.4537,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,Other amount ($),75.00,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,More than $102,Less than today,Don’t know,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Some college but no degree,The accumulated total of finance charges that I would save by paying more than the minimum.,1554674037d8cb5d_974c89b6d4f93819_60abfdf2cdd04109_d42e3d85538a50c66b8644ef58a62339,2,7,1678,34,off,58,0,0,0,0,0,0,0,0,0,treat1
2024-01-30 14:04:48,2024-01-30 14:18:00,IP Address,208.157.188.136,100,792,True,2024-01-30 14:18:01,R_5X0R0fvCOgFOHZA,,,,,45.1012,-91.491,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,In 12 months,,In 12 months,Today,,,,In 12 months,,In 12 months,,,,,,,,,,,,,,,,,,,,,,,More than $102,Exactly the same as today,False,Disagree,Disagree,Agree,Some college but no degree,not wanting to pay interest,4190973207dac80d_974c89b6d4f93819_60abfdf2cdd04109_fb62e0614f69f0fa7de86759ce271cd2,2,9,1678,34,off,1678,0,0,0,0,2,2,2,2,2,treat3
2024-01-24 18:46:32,2024-01-30 14:24:41,IP Address,172.56.112.47,100,502688,True,2024-01-30 14:24:41,R_5DTPhIGAWkQ79IO,,,,,41.874,-71.3844,anonymous,EN,Yes,Yes,Yes,I used a single credit card,"More than a month ago, but less than 6 months",,,,,,,,Minimum payment,,Confident,In 12 months,,In 12 months,Today,,,,Today,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,Don’t know,Don’t know,Don’t know,Strongly disagree,Somewhat disagree,Strongly disagree,Bachelor's degree,,624f9286ff29c8a2_974c89b6d4f93819_60abfdf2cdd04109_dbd2d4854df72db0b6f1328a1f9eedc3,2,4,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-23 22:41:24,2024-01-23 22:48:19,IP Address,140.186.107.156,16,414,False,2024-01-30 22:48:28,R_1vivbUEQ4dYlTqj,,,,,,,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5866b627da5f038_974c89b6d4f93819_2a68b7f49813bdc4_b37825cd258138b02126bb717deaa06f,1,7,1678,34,off,,,,,,,,,,,treat2
2024-01-24 09:59:06,2024-01-24 09:59:33,IP Address,47.187.12.155,16,27,False,2024-01-31 09:59:35,R_5oo0xeaL8g3JbzV,,,,,,,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58d9cbf2b5b4c4a6_974c89b6d4f93819_60abfdf2cdd04109_771ebd702f6a6f20116bc0aefed04aa9,1,4,1678,34,off,,,,,,,,,,,control
2024-01-24 12:39:35,2024-01-24 12:41:36,IP Address,198.24.31.123,85,120,False,2024-01-31 12:41:43,R_3DRCSnDQw45WygX,,,,,,,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,Statement balance,,,,,,,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,In 12 months,In 12 months,,In 12 months,,,,,,,,,,,,,,,,,,,4d99f25722af12cf_974c89b6d4f93819_60abfdf2cdd04109_52384c00f80cd0d05ca02093beabcd74,1,6,1678,34,off,,,,,,,,,,,control
2024-01-24 12:41:55,2024-01-24 12:44:52,IP Address,50.25.13.168,85,177,False,2024-01-31 12:44:55,R_7DIlILfyTASj8av,,,,,,,anonymous,EN,Yes,Yes,Yes,I used a single credit card,Less than a month ago,,,,Statement balance,,,,,,Extremely confident,In 12 months,,In 12 months,In 12 months,Today,,In 12 months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f3f0afbcd1a4893_974c89b6d4f93819_60abfdf2cdd04109_5ebf7f633a64e3f822de2f445d1a2550,2,5,1678,34,off,1678,1,1,1,1,1,1,1,1,1,treat1
2024-01-24 12:44:44,2024-01-24 12:46:26,IP Address,108.205.22.67,93,101,False,2024-01-31 12:46:30,R_7MbQnnmNIjjaiX0,,,,,,,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,Statement balance,,,,,,,,Very confident,In 12 months,,In 12 months,Today,,,,Today,Today,,,,,,,,,,,,,,,,,,,,,,,,Exactly $102,Exactly the same as today,Don’t know,,,,,,14928af52a82a7b5_974c89b6d4f93819_60abfdf2cdd04109_10ba5db56be300382b8c3c09edda241f,2,3,1678,34,off,,,,,,,,,,,control
2024-01-24 12:45:34,2024-01-24 12:49:00,IP Address,72.28.41.96,85,205,False,2024-01-31 12:49:02,R_3aFGcRQ2JEBjrzn,,,,,,,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,,,Statement balance,,Extremely confident,Today,,,,,,,,,,,,,,,,,Today,Today,,,,Today,Today,,,,,,,,,,,,,,,,,3d7dc0acbf57f0ca_974c89b6d4f93819_60abfdf2cdd04109_18052560458ecb166e4c8f2d6e041411,2,8,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-24 13:02:07,2024-01-24 13:03:26,IP Address,104.229.235.154,16,79,False,2024-01-31 13:08:35,R_1sfMClcHNjt34hX,,,,,,,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76fa37f4c772bbd3_974c89b6d4f93819_60abfdf2cdd04109_abf4b9c336c05b60e2684438db761600,2,4,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-24 14:49:46,2024-01-24 14:52:22,IP Address,63.155.63.79,16,155,False,2024-01-31 14:52:25,R_3wTQJMv8CTxs4rn,,,,,,,anonymous,EN,Yes,Yes,Yes,I used 2 credit cards,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3826a8ab39387a6_974c89b6d4f93819_60abfdf2cdd04109_a5a3b50969894ca5c3e411fa02497d72,2,5,1678,34,off,81,2,2,2,2,2,0,0,0,0,treat1
2024-01-24 15:33:44,2024-01-24 15:39:06,IP Address,24.113.107.8,16,322,False,2024-01-31 15:39:11,R_7i58VKBc8AfyzCw,,,,,,,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271a02d20731bf9f_974c89b6d4f93819_60abfdf2cdd04109_25bfd1c75026ae6e1510a4b2b934410c,1,2,1678,34,off,1678,0,0,0,0,0,0,0,0,0,treat3
2024-01-24 16:59:58,2024-01-24 17:00:20,IP Address,72.76.191.15,16,21,False,2024-01-31 17:00:23,R_5GwCCDkh3L8yrTc,,,,,,,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf2ffdbd8a029546_974c89b6d4f93819_60abfdf2cdd04109_b22ea4265d436f0133dd0abc6d97224c,2,4,1678,34,off,,,,,,,,,,,treat1
2024-01-24 17:32:15,2024-01-24 17:33:02,IP Address,73.216.222.96,16,46,False,2024-01-31 17:33:03,R_6UMyASvcpPq2LKN,,,,,,,anonymous,EN,Yes,Yes,Yes,I used 3 or more credit cards,Less than a month ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d3cd5a0cf3445bb_974c89b6d4f93819_60abfdf2cdd04109_732ae43e5f2fd0347b416799b7698053,1,7,1678,34,off,,,,,,,,,,,treat2
